date,close,high,low,next_three_day_high,next_three_day_low,next_three_day_return
2013-08-09,2286.01,2301.59,2258.33,2386.6,2293.18,0.04400243218533588
2013-08-12,2352.79,2352.89,2293.18,2386.6,2319.78,0.01437017328363345
2013-08-13,2359.07,2360.83,2340.73,2423.08,2295.02,-0.027150529657873727
2013-08-14,2349.08,2386.6,2340.83,2423.08,2284.08,0.031501694280314
2013-08-15,2321.58,2362.09,2319.78,2423.08,2284.08,0.04372022501916798
2013-08-16,2304.14,2423.08,2295.02,2353.41,2284.08,0.021383249281727666
2013-08-19,2331.43,2340.19,2284.08,2353.41,2291.05,-0.01731984232852784
2013-08-20,2312.47,2353.41,2303.67,2329.14,2251.92,-0.02618412346970976
2013-08-21,2308.59,2321.64,2291.05,2336.38,2251.92,-0.02454745104154487
2013-08-22,2303.93,2329.14,2297.02,2345.11,2251.92,-0.022574470578533103
2013-08-23,2286.93,2321.04,2251.92,2345.36,2288.5,0.025549535840624898
2013-08-26,2335.62,2336.38,2288.5,2345.36,2307.04,-0.012236579580582427
2013-08-27,2340.88,2345.11,2322.46,2345.36,2303.61,-0.015921362906257466
2013-08-28,2328.06,2345.36,2307.04,2342.32,2297.45,-0.013148286556188469
2013-08-29,2318.31,2342.32,2308.14,2354.86,2297.45,0.01576579491094814
2013-08-30,2313.91,2334.41,2303.61,2360.66,2297.45,0.020203897299376383
2013-09-02,2320.34,2329.87,2297.45,2360.66,2321.3,0.01737676375013994
2013-09-03,2354.5,2354.86,2321.3,2361.18,2335.93,-0.007887024846039568
2013-09-04,2350.7,2360.66,2345.44,2449.25,2335.93,0.041923682307397875
2013-09-05,2341.74,2351.22,2336.75,2475.2,2335.93,0.05699180950916842
2013-09-06,2357.78,2361.18,2335.93,2504.47,2372.69,0.062215304226857296
2013-09-09,2440.61,2449.25,2372.69,2527.38,2435.83,0.035552587263020304
2013-09-10,2474.89,2475.2,2435.83,2527.38,2469.72,0.02120902343134452
2013-09-11,2482.89,2504.47,2471.62,2527.38,2467.13,0.01791863513889066
2013-09-12,2507.45,2527.38,2469.72,2515.78,2426.46,-0.032299746754671
2013-09-13,2488.9,2515.78,2481.45,2503.69,2407.24,-0.03280967495680835
2013-09-16,2478.39,2503.69,2467.13,2481.71,2407.24,-0.028708153276925785
2013-09-17,2427.32,2481.71,2426.46,2473.16,2407.24,0.018885025460178177
2013-09-18,2432.51,2439.63,2407.24,2473.16,2420.09,0.01671113376717861
2013-09-23,2472.29,2473.16,2439.99,2470.75,2382.53,-0.0363064203633068
2013-09-24,2443.89,2470.75,2420.09,2455.04,2379.86,-0.026200033553064887
2013-09-25,2429.03,2455.04,2423.28,2422.63,2379.86,-0.020242648299938687
2013-09-26,2384.44,2422.63,2382.53,2446.7,2379.86,0.026110952676519333
2013-09-27,2394.97,2402.2,2379.86,2453.75,2392.57,0.024543104924070115
2013-09-30,2409.04,2415.07,2397.22,2455.98,2392.57,0.019484940059110705
2013-10-08,2441.81,2446.7,2392.57,2471.16,2422.02,0.012019772218149614
2013-10-09,2453.58,2453.75,2424.77,2483.13,2422.02,-0.012862837160394177
2013-10-10,2429.32,2455.98,2422.02,2483.13,2439.63,0.022150231340457387
2013-10-11,2468.51,2471.16,2439.63,2483.13,2409.72,-0.023815986161692847
2013-10-14,2472.54,2483.13,2462.55,2479.13,2407.78,-0.026191689517661904
2013-10-15,2467.52,2479.13,2449.42,2459.08,2407.78,-0.024210543379587515
2013-10-16,2421.37,2459.08,2409.72,2472.78,2407.78,0.02123178200770651
2013-10-17,2413.33,2440.92,2407.78,2472.78,2410.6,0.02463401192543095
2013-10-18,2426.05,2435.71,2410.6,2474.37,2412.48,0.01991714927557128
2013-10-21,2471.32,2472.78,2423.56,2474.37,2395.47,-0.03069209976854489
2013-10-22,2445.89,2470.26,2439.86,2474.37,2353.99,-0.0375732351005156
2013-10-23,2418.49,2474.37,2412.48,2422.94,2351.86,-0.027550248295423865
2013-10-24,2400.51,2422.94,2395.47,2413.33,2327.9,-0.030247739022124517
2013-10-25,2368.56,2413.33,2353.99,2408.62,2327.9,-0.01716654845137968
2013-10-28,2365.95,2377.25,2351.86,2408.62,2327.9,0.018035038779348707
2013-10-29,2372.05,2408.62,2327.9,2407.85,2365.15,0.015092430598005828
2013-10-30,2407.47,2407.85,2365.51,2404.9,2365.15,-0.01757861987895995
2013-10-31,2373.72,2398.39,2370.23,2404.9,2343.8,0.013135500396003022
2013-11-01,2384.96,2395.01,2365.15,2404.9,2343.8,-0.01725815108010191
2013-11-04,2380.45,2404.9,2376.36,2385.69,2328.25,-0.021928626940284326
2013-11-05,2383.77,2385.69,2343.8,2383.54,2306.04,-0.0326080116789791
2013-11-06,2353.57,2383.54,2352.79,2356.67,2295.0,-0.02488559932358084
2013-11-07,2340.55,2356.67,2328.25,2342.67,2295.0,-0.01946123774326555
2013-11-08,2307.95,2342.67,2306.04,2342.53,2287.55,0.014982993565718661
2013-11-11,2315.89,2325.23,2295.0,2342.53,2279.01,-0.01592476326595808
2013-11-12,2340.0,2342.53,2316.6,2377.21,2279.01,-0.026064102564102472
2013-11-13,2288.12,2325.56,2287.55,2429.57,2279.01,0.06181931017603984
2013-11-14,2304.5,2305.7,2279.01,2429.57,2306.55,0.054272076372315105
2013-11-15,2350.73,2377.21,2306.55,2435.43,2361.04,0.03603136047100255
2013-11-18,2428.9,2429.57,2361.04,2435.43,2382.88,-0.01894684836757379
2013-11-19,2412.16,2427.93,2405.08,2435.43,2382.88,-0.012138498275404511
2013-11-20,2424.85,2435.43,2406.42,2419.0,2380.69,-0.018211435758912865
2013-11-21,2409.99,2415.38,2382.88,2419.0,2380.41,-0.012273909850248312
2013-11-22,2397.96,2419.0,2393.58,2422.81,2380.41,0.010362975195582875
2013-11-25,2388.63,2418.85,2380.69,2460.56,2380.41,0.03011349602073148
2013-11-26,2387.42,2399.02,2380.41,2460.56,2383.78,0.030635581506395972
2013-11-27,2414.48,2422.81,2383.78,2464.86,2397.01,0.020865776481892626
2013-11-28,2439.53,2460.56,2417.24,2464.86,2397.01,-0.01742958684664668
2013-11-29,2438.94,2446.39,2432.39,2486.64,2397.01,0.019557676695613594
2013-12-02,2418.79,2464.86,2397.01,2486.64,2406.66,0.028051215690489836
2013-12-03,2442.78,2448.33,2406.66,2486.64,2434.69,0.01795495296342678
2013-12-04,2475.14,2486.64,2434.69,2481.75,2445.62,-0.011926598091421084
2013-12-05,2468.2,2481.75,2460.58,2470.81,2444.53,-0.009589984604164825
2013-12-06,2452.29,2470.81,2445.62,2468.95,2400.74,-0.021021167969530595
2013-12-09,2450.87,2468.95,2445.94,2466.66,2400.74,-0.020453961246414583
2013-12-10,2453.32,2466.66,2444.53,2440.5,2386.25,-0.027338463795998955
2013-12-11,2412.76,2440.5,2400.74,2423.31,2367.43,-0.018787612526733027
2013-12-12,2410.01,2423.31,2402.77,2416.26,2351.18,-0.024410687092584836
2013-12-13,2406.64,2416.26,2386.25,2412.73,2350.45,-0.023347904131901763
2013-12-16,2367.92,2412.73,2367.43,2373.29,2331.19,-0.015511503767019163
2013-12-17,2356.38,2373.29,2351.18,2370.99,2278.1,-0.03322044831478802
2013-12-18,2357.23,2368.58,2350.45,2370.99,2259.57,-0.041429983497579724
2013-12-19,2332.41,2370.99,2331.19,2338.88,2259.57,-0.031229500816751642
2013-12-20,2278.14,2338.88,2278.1,2312.83,2259.57,0.015227334579964382
2013-12-23,2284.6,2295.76,2259.57,2312.83,2263.92,0.01235664886632234
2013-12-24,2288.25,2312.83,2270.24,2315.18,2263.92,0.011768818966459012
2013-12-25,2305.11,2305.61,2281.6,2316.62,2263.92,-0.017868995405859178
2013-12-26,2265.33,2301.49,2263.92,2333.07,2264.39,0.029902928050217954
2013-12-27,2303.48,2315.18,2264.39,2333.07,2287.12,0.012845781165888198
2013-12-30,2299.46,2316.62,2295.64,2333.07,2280.89,0.014616475172431843
2013-12-31,2330.03,2333.07,2287.12,2325.99,2229.33,-0.04321832766101735
2014-01-02,2321.98,2325.99,2310.65,2314.84,2218.65,-0.044500813960499194
2014-01-03,2290.78,2314.84,2280.89,2286.37,2218.65,-0.0314870917329469
2014-01-06,2238.64,2286.37,2229.33,2262.58,2218.65,0.010693992781331547
2014-01-07,2238.0,2246.79,2218.65,2262.58,2200.22,-0.016881143878463
2014-01-08,2241.91,2262.58,2228.42,2258.89,2183.6,-0.026009072621113224
2014-01-09,2222.22,2258.89,2220.8,2224.49,2179.91,-0.019039519039519018
2014-01-10,2204.85,2224.49,2200.22,2222.07,2179.91,-0.011311427081207364
2014-01-13,2193.68,2222.07,2183.6,2227.26,2179.91,0.015307610955107574
2014-01-14,2212.85,2214.12,2179.91,2227.26,2175.88,-0.016706961610592586
2014-01-15,2208.94,2215.9,2193.8,2227.26,2156.46,-0.02375800157541627
2014-01-16,2211.84,2227.26,2201.56,2205.97,2156.46,-0.025037977430555605
2014-01-17,2178.49,2205.97,2175.88,2244.13,2156.46,0.030130962272032616
2014-01-20,2165.99,2182.46,2156.46,2248.92,2168.42,0.03828734204682399
2014-01-21,2187.41,2197.92,2168.42,2257.36,2187.53,0.03197845854229444
2014-01-22,2243.8,2244.13,2187.53,2257.36,2211.8,-0.014261520634637667
2014-01-23,2231.89,2248.92,2228.06,2257.36,2205.97,-0.011613475574513114
2014-01-24,2245.68,2257.36,2222.89,2233.26,2205.97,-0.017682839941576732
2014-01-27,2215.92,2233.23,2211.8,2233.26,2200.22,0.007825192245207474
2014-01-28,2219.86,2233.26,2205.97,2233.06,2177.12,-0.01925346643482032
2014-01-29,2227.78,2233.06,2219.93,2270.19,2177.12,-0.0227401269425169
2014-01-30,2202.45,2223.16,2200.22,2296.52,2177.12,0.04271152580081281
2014-02-07,2212.48,2212.5,2177.12,2296.52,2221.54,0.03798452415389064
2014-02-10,2267.53,2270.19,2221.54,2307.47,2262.6,0.017613879419456236
2014-02-11,2285.56,2296.52,2262.6,2307.47,2274.43,0.009586272073364889
2014-02-12,2291.25,2294.32,2276.44,2315.58,2274.43,0.010618657937806843
2014-02-13,2279.55,2307.47,2278.26,2315.58,2274.43,0.01580575113509234
2014-02-14,2295.57,2295.85,2274.43,2317.42,2274.15,0.009518333137303549
2014-02-17,2311.65,2315.58,2293.55,2331.7,2274.15,-0.01622217896307832
2014-02-18,2282.44,2310.31,2276.11,2331.7,2250.65,0.021582166453444455
2014-02-19,2308.66,2317.42,2274.15,2331.7,2194.16,-0.049595869465404174
2014-02-20,2287.44,2331.7,2286.2,2287.87,2150.09,-0.06004529080544185
2014-02-21,2264.29,2287.87,2250.65,2246.72,2137.08,-0.0561809662189914
2014-02-24,2214.51,2246.72,2194.16,2225.21,2137.08,-0.03496484549629502
2014-02-25,2157.91,2225.21,2150.09,2180.47,2133.55,-0.011288700640897755
2014-02-26,2163.41,2164.7,2137.08,2194.22,2133.55,0.01424140592860343
2014-02-27,2154.11,2180.06,2150.14,2194.22,2133.55,0.01862021902316951
2014-02-28,2178.97,2180.47,2133.55,2194.22,2159.59,-0.008894110520107967
2014-03-03,2190.37,2194.22,2167.91,2189.09,2136.45,-0.024616845555773717
2014-03-04,2184.27,2188.6,2161.59,2189.39,2136.45,-0.021892897856034356
2014-03-05,2163.98,2189.09,2159.59,2189.39,2095.07,-0.031844102071183586
2014-03-06,2173.63,2181.43,2136.45,2189.39,2088.73,-0.03905908549293122
2014-03-07,2168.36,2189.39,2161.44,2149.68,2088.73,-0.03672360678116185
2014-03-10,2097.79,2149.68,2095.07,2149.44,2088.73,0.02462114892339085
2014-03-11,2108.66,2118.79,2088.73,2149.44,2090.76,0.01933929604583015
2014-03-12,2114.13,2130.59,2090.76,2149.44,2109.57,0.01670190574846388
2014-03-13,2140.33,2149.44,2115.99,2152.46,2109.57,-0.014371615591988041
2014-03-14,2122.84,2140.38,2109.57,2152.46,2101.28,0.013953006349983931
2014-03-17,2143.04,2143.2,2118.95,2152.46,2086.5,-0.026383081977004612
2014-03-18,2138.13,2152.46,2134.92,2163.22,2077.76,-0.028234952972924887
2014-03-19,2120.87,2131.28,2101.28,2186.73,2077.76,0.031053294167016427
2014-03-20,2086.97,2134.79,2086.5,2191.49,2077.76,0.05008217655260976
2014-03-21,2158.8,2163.22,2077.76,2191.49,2150.87,0.015142671854733924
2014-03-24,2176.55,2186.73,2150.87,2191.49,2146.92,-0.013613287082768651
2014-03-25,2174.44,2191.49,2164.67,2186.89,2144.58,-0.01373227129743756
2014-03-26,2171.05,2186.08,2165.22,2186.89,2134.42,-0.016872020450933927
2014-03-27,2155.71,2186.89,2146.92,2172.67,2134.42,-0.009876096506487405
2014-03-28,2151.97,2172.67,2144.58,2182.68,2134.42,0.01427064503687321
2014-03-31,2146.3,2165.25,2134.42,2196.14,2141.15,0.023221357685318775
2014-04-01,2163.11,2170.09,2141.15,2196.14,2155.28,0.015269681153524206
2014-04-02,2180.73,2182.68,2164.01,2243.97,2155.28,0.028999463482411753
2014-04-03,2165.01,2196.14,2160.75,2246.79,2155.28,0.03777349758199719
2014-04-04,2185.47,2186.15,2155.28,2290.74,2178.91,0.048168128594764506
2014-04-08,2237.32,2243.97,2178.91,2290.74,2228.99,0.023876781148874374
2014-04-09,2238.62,2246.79,2228.99,2290.74,2229.51,0.02328220064146657
2014-04-10,2273.76,2290.74,2229.51,2281.11,2225.68,-0.021145591443248353
2014-04-11,2270.67,2281.11,2261.13,2275.83,2221.15,-0.021808541091395923
2014-04-14,2268.61,2275.83,2255.46,2261.47,2221.15,-0.0209202992140562
2014-04-15,2229.46,2261.47,2225.68,2245.32,2203.05,-0.01184591784557689
2014-04-16,2232.53,2245.32,2221.15,2241.62,2186.76,-0.02050140423644922
2014-04-17,2224.8,2241.62,2221.95,2231.71,2165.07,-0.026847357065803674
2014-04-18,2224.48,2228.77,2203.05,2231.71,2165.07,-0.02670736531683803
2014-04-21,2187.25,2231.71,2186.76,2209.45,2165.07,0.01014973139787396
2014-04-22,2196.8,2196.85,2165.07,2209.45,2167.64,-0.013273852876912011
2014-04-23,2194.67,2205.59,2187.39,2209.45,2132.7,-0.02823659137820276
2014-04-24,2190.47,2209.45,2186.76,2201.71,2131.78,-0.026793336589864096
2014-04-25,2167.83,2201.71,2167.64,2171.39,2131.78,-0.01662953275856489
2014-04-28,2134.97,2171.39,2132.7,2164.18,2131.23,0.013681691077626401
2014-04-29,2158.47,2159.38,2131.78,2173.62,2131.23,-0.012620050313416347
2014-04-30,2158.66,2164.18,2153.12,2173.62,2131.23,-0.012706957093752531
2014-05-05,2156.47,2161.7,2131.23,2173.62,2128.32,-0.013053740603857063
2014-05-06,2157.33,2173.62,2150.11,2168.21,2120.59,-0.017030310615436573
2014-05-07,2137.32,2153.72,2136.99,2184.33,2120.59,0.021994834652742573
2014-05-08,2135.5,2168.21,2128.32,2185.05,2120.59,0.02320299695621643
2014-05-09,2133.91,2141.56,2120.59,2185.05,2139.48,0.02396539685366315
2014-05-12,2180.05,2184.33,2139.48,2185.05,2142.34,-0.01729776839980736
2014-05-13,2174.85,2185.05,2167.77,2184.22,2132.19,-0.019615145872129047
2014-05-14,2172.37,2184.22,2169.0,2171.45,2105.71,-0.030685380483066814
2014-05-15,2144.08,2171.45,2142.34,2150.5,2105.71,-0.01789578747061672
2014-05-16,2145.95,2150.5,2132.19,2139.36,2096.51,-0.023038747407907734
2014-05-19,2115.14,2139.36,2105.71,2160.91,2096.51,0.021639229554544847
2014-05-20,2115.77,2131.57,2110.72,2160.91,2096.51,0.021335022237766805
2014-05-21,2135.91,2136.1,2096.51,2165.42,2128.66,0.013816125211268368
2014-05-22,2130.87,2160.91,2128.86,2165.42,2128.66,0.01621403464312707
2014-05-23,2148.41,2148.58,2128.66,2171.17,2142.01,0.010593881056223076
2014-05-26,2155.98,2165.42,2147.45,2178.09,2142.01,0.010255197172515574
2014-05-27,2147.28,2160.03,2145.75,2178.09,2142.01,0.014348384933497235
2014-05-28,2169.35,2171.17,2142.01,2178.09,2146.22,-0.010662179915642986
2014-05-29,2155.16,2178.09,2154.93,2168.99,2117.31,-0.01756250116000664
2014-05-30,2156.46,2166.91,2146.22,2168.99,2117.31,-0.01815475362399492
2014-06-03,2149.92,2168.99,2149.29,2150.93,2117.31,-0.01516800625139546
2014-06-04,2128.27,2149.45,2117.31,2153.9,2123.52,0.012042644965159548
2014-06-05,2150.6,2150.93,2123.52,2161.53,2123.98,-0.012377941039709798
2014-06-06,2134.72,2149.78,2123.98,2163.61,2126.66,0.013533390795982765
2014-06-09,2134.28,2153.9,2126.66,2163.61,2132.45,0.013742339336919207
2014-06-10,2161.27,2161.53,2132.45,2183.64,2148.41,0.010350395832080162
2014-06-11,2160.77,2163.61,2152.08,2196.34,2148.41,0.016461724292729057
2014-06-12,2153.41,2160.99,2148.41,2196.34,2150.57,0.019935822718386325
2014-06-13,2176.24,2183.64,2150.57,2196.34,2158.5,0.009236113663934294
2014-06-16,2191.86,2196.34,2174.28,2185.68,2119.5,-0.03301305740330136
2014-06-17,2169.67,2185.68,2168.45,2172.55,2119.5,-0.023123332119631128
2014-06-18,2160.24,2172.55,2158.5,2166.41,2119.5,-0.01885901566492602
2014-06-19,2126.91,2166.41,2119.5,2147.23,2120.81,0.00955376579168849
2014-06-20,2136.73,2137.03,2120.81,2147.23,2126.03,-0.005007651879273384
2014-06-23,2134.11,2147.23,2132.45,2151.11,2126.03,0.007965849932758855
2014-06-24,2144.82,2145.21,2130.29,2159.53,2126.03,-0.008760641918669147
2014-06-25,2133.37,2141.73,2126.03,2168.22,2134.89,0.016335656730899897
2014-06-26,2149.08,2151.11,2134.89,2171.15,2138.93,0.01026951067433514
2014-06-27,2150.26,2159.53,2138.93,2171.51,2152.31,0.009882525834085179
2014-06-30,2165.12,2168.22,2152.31,2184.96,2155.61,0.009163464380727232
2014-07-01,2164.56,2171.15,2157.13,2184.96,2155.61,0.009424548176072777
2014-07-02,2170.87,2171.51,2155.61,2186.2,2164.84,0.007061684946588201
2014-07-03,2180.19,2184.96,2164.84,2186.2,2163.36,-0.007719510684848534
2014-07-04,2178.7,2183.8,2174.07,2186.2,2148.26,-0.013971634460916878
2014-07-07,2176.29,2186.2,2171.08,2180.78,2139.52,-0.016895726212958744
2014-07-08,2180.47,2180.78,2163.36,2178.51,2134.8,-0.020945025613743652
2014-07-09,2148.71,2178.51,2148.26,2171.9,2134.8,0.010792522024842838
2014-07-10,2142.85,2151.77,2139.52,2176.27,2134.8,0.015596051986839991
2014-07-11,2148.01,2154.74,2134.8,2183.25,2145.28,0.016405882654177483
2014-07-14,2171.76,2171.9,2145.28,2183.25,2147.08,-0.011364054960032548
2014-07-15,2174.98,2176.27,2165.21,2183.25,2145.45,-0.013577136341483692
2014-07-16,2170.87,2183.25,2166.77,2176.32,2145.45,-0.01170959108560166
2014-07-17,2157.07,2166.93,2147.08,2197.59,2145.45,0.01878474041176224
2014-07-18,2164.14,2176.32,2145.45,2210.28,2158.95,0.02132024730377902
2014-07-21,2166.3,2171.94,2158.95,2239.82,2162.24,0.033938051054793875
2014-07-22,2192.7,2197.59,2162.24,2260.89,2190.55,0.03109864550554114
2014-07-23,2197.83,2210.28,2190.55,2331.47,2199.83,0.06080543081130018
2014-07-24,2237.01,2239.82,2199.83,2342.77,2239.07,0.04727739259100306
2014-07-25,2260.45,2260.89,2239.07,2342.77,2272.38,0.03641752748346576
2014-07-28,2323.9,2331.47,2272.38,2350.55,2316.06,0.011467791213047071
2014-07-29,2331.37,2342.77,2316.22,2371.5,2316.06,0.01721305498483729
2014-07-30,2322.01,2339.04,2316.06,2375.62,2316.59,0.023087755866684323
2014-07-31,2350.25,2350.55,2316.59,2380.77,2328.97,0.012985852568875644
2014-08-01,2329.4,2371.5,2328.97,2380.77,2332.14,0.02205288915600579
2014-08-04,2375.62,2375.62,2332.14,2380.77,2326.27,-0.020773524385213085
2014-08-05,2369.35,2380.77,2353.8,2371.67,2319.29,-0.02112815751155378
2014-08-06,2363.22,2371.67,2334.33,2369.2,2319.29,-0.018589043762324217
2014-08-07,2327.46,2369.2,2326.27,2367.0,2319.29,0.016988476708514846
2014-08-08,2331.13,2339.27,2319.29,2370.51,2335.69,0.016893094765199755
2014-08-11,2365.35,2367.0,2337.01,2370.51,2334.08,-0.013220030862240254
2014-08-12,2357.05,2361.17,2344.72,2370.51,2333.12,-0.010152521159924604
2014-08-13,2358.9,2370.51,2335.69,2379.8,2333.12,-0.01092882275636958
2014-08-14,2335.95,2363.18,2334.08,2379.8,2333.12,0.01877180590337994
2014-08-15,2360.64,2366.9,2333.12,2379.8,2358.97,0.00811644299850901
2014-08-18,2374.56,2379.8,2361.2,2379.47,2333.3,-0.017375850683916078
2014-08-19,2374.77,2379.47,2358.97,2375.47,2333.3,-0.017462743760448297
2014-08-20,2366.14,2375.47,2360.84,2368.46,2333.3,-0.013879144936478693
2014-08-21,2354.24,2367.46,2333.3,2368.46,2317.18,-0.015741810520592613
2014-08-22,2365.36,2368.46,2350.99,2367.61,2317.18,-0.02036899245780781
2014-08-25,2342.86,2367.61,2338.45,2350.39,2309.64,-0.014179251000913521
2014-08-26,2324.09,2350.39,2317.18,2338.77,2309.64,0.006316450739859401
2014-08-27,2327.59,2336.74,2322.89,2355.55,2309.64,0.012012424868640969
2014-08-28,2311.28,2336.36,2309.64,2387.66,2313.26,0.03304662351597368
2014-08-29,2338.29,2338.77,2313.26,2414.26,2338.53,0.03248955433243963
2014-09-01,2355.32,2355.55,2338.53,2427.3,2349.95,0.03056060323013434
2014-09-02,2386.46,2387.66,2349.95,2450.63,2389.68,0.02688919990278491
2014-09-03,2408.84,2414.26,2389.68,2454.89,2404.08,0.019117085402102142
2014-09-04,2426.22,2427.3,2404.08,2454.89,2422.65,0.011816735498017523
2014-09-05,2449.26,2450.63,2427.99,2461.47,2417.27,-0.013061087838775888
2014-09-09,2445.22,2454.89,2437.08,2461.47,2412.62,-0.013332133713939815
2014-09-10,2432.43,2437.08,2422.65,2461.47,2412.62,0.011938678605345258
2014-09-11,2423.45,2461.47,2417.27,2442.92,2386.98,-0.01504879407456304
2014-09-12,2438.36,2438.36,2412.62,2442.92,2379.09,-0.024307321314326013
2014-09-15,2437.19,2439.25,2418.96,2442.92,2379.09,-0.023838929258695428
2014-09-16,2388.76,2442.92,2386.98,2430.15,2379.09,0.017326981362715328
2014-09-17,2401.33,2405.37,2379.09,2430.15,2374.11,0.012001682401002847
2014-09-18,2408.66,2414.95,2389.62,2430.15,2374.11,-0.014344075128909738
2014-09-19,2425.21,2430.15,2402.31,2443.98,2374.11,-0.021070340300427554
2014-09-22,2378.92,2419.33,2374.11,2462.67,2379.52,0.03520505103156054
2014-09-23,2399.46,2402.48,2379.52,2462.67,2387.07,0.02634342727113602
2014-09-24,2441.86,2443.98,2387.07,2462.67,2420.5,-0.00874743023760581
2014-09-25,2436.97,2462.67,2429.59,2454.89,2420.5,0.0073533937635670826
2014-09-26,2437.2,2439.65,2420.5,2478.38,2435.61,0.016896438536025068
2014-09-29,2447.8,2453.66,2435.61,2488.11,2444.2,0.016467848680447726
2014-09-30,2450.99,2454.89,2444.2,2488.11,2445.27,0.015144900631989665
2014-10-08,2478.38,2478.38,2445.27,2488.11,2430.55,-0.019298896860045645
2014-10-09,2481.95,2488.11,2461.11,2482.14,2430.55,-0.020709522754285798
2014-10-10,2466.79,2482.14,2457.68,2467.9,2430.55,-0.014691157334025103
2014-10-13,2454.95,2460.39,2430.55,2480.3,2431.19,0.010326075887492766
2014-10-14,2446.56,2467.9,2436.34,2480.3,2410.4,-0.014779935910012367
2014-10-15,2463.87,2465.5,2431.19,2480.3,2410.4,-0.021701631985453697
2014-10-16,2444.39,2480.3,2441.82,2459.26,2410.4,-0.013905309709170706
2014-10-17,2441.73,2456.11,2410.4,2459.26,2417.56,-0.009898719350624382
2014-10-20,2454.71,2456.62,2441.9,2459.26,2392.53,-0.02533089448448079
2014-10-21,2433.39,2459.26,2432.55,2447.47,2385.72,-0.01958995475447835
2014-10-22,2418.64,2447.47,2417.56,2424.66,2361.68,-0.023550425032249547
2014-10-23,2395.94,2424.66,2392.53,2416.77,2361.68,-0.014299189462173602
2014-10-24,2390.71,2404.99,2385.72,2461.27,2361.68,0.02951424472227913
2014-10-27,2368.83,2377.54,2361.68,2474.38,2373.16,0.0445578618980679
2014-10-28,2416.65,2416.77,2373.16,2512.19,2415.7,0.039534065752177584
2014-10-29,2451.38,2461.27,2415.7,2524.17,2443.76,0.029693478775220473
2014-10-30,2468.93,2474.38,2443.76,2524.17,2466.5,0.022374064878307703
2014-10-31,2508.32,2512.19,2466.5,2524.17,2498.61,0.006318970466288156
2014-11-03,2512.55,2524.17,2502.06,2519.4,2482.98,-0.011768920021492173
2014-11-04,2513.17,2517.46,2498.61,2541.55,2482.98,-0.012012717006808156
2014-11-05,2503.45,2519.4,2499.23,2565.73,2482.98,0.024877668817032576
2014-11-06,2506.07,2510.99,2482.98,2602.37,2489.42,0.03842669997246674
2014-11-07,2502.15,2541.55,2489.42,2602.37,2514.71,0.04005355394360841
2014-11-10,2565.73,2565.73,2514.71,2607.52,2532.57,0.01628776215735871
2014-11-11,2558.61,2602.37,2532.57,2607.52,2539.6,0.019115848058125252
2014-11-12,2594.32,2594.32,2539.6,2614.09,2557.67,-0.014127015942520617
2014-11-13,2579.75,2607.52,2567.46,2614.09,2534.93,-0.017373776528733467
2014-11-14,2581.09,2581.93,2557.67,2614.09,2531.32,-0.01928255117024202
2014-11-17,2567.1,2614.09,2565.94,2570.21,2522.84,-0.017241244984612897
2014-11-18,2541.42,2570.21,2534.93,2585.36,2522.84,0.01728954678880313
2014-11-19,2537.22,2550.5,2531.32,2667.67,2522.84,0.05141454032366144
2014-11-20,2537.1,2545.47,2522.84,2686.06,2530.03,0.0587127034803516
2014-11-21,2583.45,2585.36,2530.03,2723.36,2602.94,0.05415626391066222
2014-11-24,2649.26,2667.67,2602.94,2754.49,2643.84,0.03972052573171359
2014-11-25,2685.56,2686.06,2643.84,2809.54,2690.31,0.046165418013375245
2014-11-26,2723.02,2723.36,2690.31,2855.33,2718.7,0.048589433790423846
2014-11-27,2754.49,2754.49,2718.7,2944.51,2740.37,0.06898554723378936
2014-11-28,2808.82,2809.54,2740.37,3028.22,2804.29,0.07811109291446217
2014-12-01,2819.81,2855.33,2808.65,3104.89,2804.29,0.1010990102170004
2014-12-02,2923.94,2944.51,2804.29,3195.8,2912.25,0.09297728407559668
2014-12-03,2967.55,3028.22,2912.25,3270.88,2968.88,0.10221563242405349
2014-12-04,3104.35,3104.89,2968.88,3387.83,3011.94,0.09131702288723888
2014-12-05,3124.89,3195.8,3011.94,3387.83,3058.19,0.08414376186041751
2014-12-08,3252.88,3270.88,3075.7,3387.83,3058.19,-0.059851577678856904
2014-12-09,3106.91,3387.83,3074.52,3254.42,3058.19,0.047478040883063954
2014-12-10,3221.55,3229.05,3058.19,3254.42,3143.3,-0.02428955006130589
2014-12-11,3183.01,3254.42,3158.44,3303.4,3143.3,0.03782268984388986
2014-12-12,3193.23,3239.45,3167.93,3368.19,3143.3,0.05479091703384975
2014-12-15,3217.23,3226.22,3143.3,3393.71,3207.69,0.054854642036783204
2014-12-16,3303.4,3303.4,3207.69,3397.18,3275.74,0.028388932614881558
2014-12-17,3360.6,3368.19,3275.74,3455.21,3280.92,0.028152710825447874
2014-12-18,3345.93,3393.71,3322.23,3455.21,3280.92,0.03266057568448838
2014-12-19,3383.17,3397.18,3280.92,3455.21,3188.49,-0.057543664669526005
2014-12-22,3394.48,3455.21,3357.66,3431.78,3188.49,-0.060683816077867665
2014-12-23,3324.92,3431.78,3316.91,3453.34,3188.49,-0.04103256619708152
2014-12-24,3230.39,3340.36,3188.49,3524.28,3226.32,0.09097663130457943
